INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,FSCALE,FMETHOD
1260,1208,RACS_0737+23,69317,0,69345,OBSERVED,07 37 08.571,+23 19 06.265,114.2857125,23.3184069444444,196.273391172738,20.0236322545176,-45.0,5240912996.635006,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1261,1209,RACS_0759+23,66931,0,66901,OBSERVED,08 00 00,+23 19 06.265,120.0,23.3184069444444,198.313320020151,24.920887126821,-45.0,5236267591.176575,955.5148797314453,955.5148800000002,-1,5256870619.572567,123728670,13.30000000000002,8.1,-15.56,-0.005828466732054949,0.7951231598854065,189.93190556123932,183.59043569047373,71.13095319971082,140.96892931622165,5225.4020091425145,5256872791,4536,0,0,0,,100,1.0,
1262,1209,RACS_0759+23,69318,0,69345,OBSERVED,08 00 00,+23 19 06.265,120.0,23.3184069444444,198.313320020151,24.920887126821,-45.0,5240913982.009727,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1263,1210,RACS_0822+23,66932,0,66901,OBSERVED,08 22 51.428,+23 19 06.265,125.714283333333,23.3184069444444,200.299495643035,29.8632279326506,-45.0,5236268676.084094,895.7951998989868,895.7952000000001,-1,5256870677.002708,123744974,13.200000000000012,8.1,-13.39,-0.006041639018803835,2.003068447113037,197.09437648131285,191.38948874180488,46.11694749405686,150.06557687995522,590.4666909118155,5256873284,4536,0,0,0,,100,1.0,
1264,1211,RACS_0845+23,66884,0,66859,IMAGED,08 45 42.857,+23 19 06.265,131.428570833333,23.3184069444444,202.255656039331,34.8438144192656,-45.0,5236184561.246591,895.7951998989868,895.7952000000001,-1,5256237206.941496,123884004,14.799999999999995,8.499999999999995,-25.09,-0.006918566767126322,1.0325604677200317,192.7434654037894,186.96803972796923,47.414071172315474,143.7030831825477,616.477208459174,5256240024,4536,0,0,0,,100,1.0,
1265,1212,RACS_0908+23,66842,0,66812,OBSERVED,09 08 34.285,+23 19 06.265,137.142854166667,23.3184069444444,204.208676447105,39.8564976203211,-45.0,5236099706.880383,895.7951998989868,895.7952000000001,-1,5255800583.620501,123601656,13.600000000000009,8.1,-17.43,-0.006510963197797537,0.8819907307624817,192.37651923924045,185.98119833086346,48.043891336514534,150.40009528995003,589.4804573483251,5255808067,4536,0,0,0,,100,1.0,
1266,1213,RACS_0931+23,66887,0,66859,IMAGED,09 31 25.714,+23 19 06.265,142.857141666667,23.3184069444444,206.19140531102,44.895609091641,-45.0,5236187457.651071,895.7951998989868,895.7952000000001,-1,5256238083.091632,123859776,14.900000000000004,8.499999999999995,-25.33,-0.005280684679746628,0.8693367838859558,192.6005641295346,186.56630739457705,46.828317637695534,145.66070579262995,617.1826162189798,5256240810,4536,0,0,0,,100,1.0,
1267,1214,RACS_0954+23,67039,0,67053,IMAGED,09 54 17.142,+23 19 06.265,148.571425,23.3184069444444,208.247427977409,49.9556520576595,-45.0,5236446691.381631,895.7951998989868,895.7952000000001,-1,5256886174.804937,123716746,13.30000000000002,8.200000000000008,-15.32,-0.005482874810695648,0.7172650694847107,198.68013963070158,191.77540842906237,50.97287712936845,152.5372999345399,628.2080388051479,5256912583,4536,0,0,0,,100,1.0,
1268,1215,RACS_1017+23,67040,0,67053,IMAGED,10 17 08.571,+23 19 06.265,154.2857125,23.3184069444444,210.439816225203,55.0309380329578,-45.0,5236447766.33587,905.7484803479003,905.7484800000001,-1,5256886519.38381,123692805,13.200000000000012,8.200000000000008,-13.55,-0.0074453395791351795,1.760189175605774,199.09248040993182,192.48495827486047,50.653392578496096,155.8546811408516,735.6851123897476,5256912639,4536,0,0,0,,100,1.0,
1269,1216,RACS_1039+23,66891,0,66901,IMAGED,10 40 00,+23 19 06.265,160.0,23.3184069444444,212.868537344552,60.1148905146576,-45.0,5236191319.52371,895.7951998989868,895.7952000000001,-1,5256239209.994193,123632108,13.5,7.999999999999992,-17.01,-0.005114441271871328,0.5673621296882629,191.42586076763314,185.17687932190915,46.2338007442602,142.85863815545153,620.42236328125,5256241321,4536,0,0,0,,100,1.0,
1270,1217,RACS_1102+23,66892,0,66901,IMAGED,11 02 51.428,+23 19 06.265,165.714283333333,23.3184069444444,215.708878320987,65.1986825748742,-45.0,5236192351.789438,905.7484803479003,905.7484800000001,-1,5256239383.40809,123612216,13.30000000000002,8.1,-15.25,-0.012497330084443092,1.6274906396865845,194.66159430320747,188.62329733004196,46.96404786881246,146.93111026614042,609.9616998738938,5256241485,4536,0,0,0,,100,1.0,
1271,1218,RACS_1125+23,66893,0,66901,IMAGED,11 25 42.857,+23 19 06.265,171.428570833333,23.3184069444444,219.307817902732,70.2678897290865,-45.0,5236193327.210878,895.7951998989868,895.7952000000001,-1,5256239214.580907,123744139,13.200000000000012,8.1,-12.99,-0.005433459300547838,1.2607125043869019,193.13158540039967,186.3787856912495,47.00455857111144,150.86861165741624,558.8469961292219,5256241348,4536,0,0,0,,100,1.0,
1272,1219,RACS_1148+23,66895,0,66901,IMAGED,11 48 34.285,+23 19 06.265,177.142854166667,23.3184069444444,224.47183358462,75.2923998274299,-45.0,5236195307.913598,905.7484803479003,905.7484800000001,-1,5256239304.73272,123672207,13.399999999999991,7.999999999999992,-16.69,-0.005718030035495758,2.1870627403259277,192.52453316928194,185.46072512322553,48.146922268960395,141.89754228754518,596.7109516163594,5256241377,4536,0,0,0,,100,1.0,
1273,1220,RACS_1212+28,66853,0,66859,OBSERVED,12 12 00,+27 58 01.004,183.0,27.9669455555556,205.180705799461,81.2206235068445,-45.0,5236110327.030142,895.7951998989868,895.7952000000001,-1,5255801697.589464,123859033,16.49999999999999,8.700000000000012,-18.98,-0.005221182014793158,2.222079038619995,193.60349865822195,187.73636718154012,48.12024325829643,145.9374806013171,681.3575908641094,5255808647,4536,0,0,0,,100,1.0,
1274,1221,RACS_1236+28,66855,0,66859,OBSERVED,12 36 00,+27 58 01.004,189.0,27.9669455555556,198.272877720572,86.4769906129903,-45.0,5236112307.732862,905.748479394226,905.7484800000001,-1,5255801682.199803,123865640,16.899999999999984,8.600000000000005,-21.19,-0.006471793632954359,0.41357868909835815,191.87223831753627,185.94532887097012,47.510003925163474,144.5149392706982,618.6776638384481,5255808767,4536,0,0,0,,100,1.0,
1275,1222,RACS_1300+28,67048,0,67053,IMAGED,13 00 00,+27 58 01.004,195.0,27.9669455555556,57.2658463680486,87.9251473242346,-45.0,5236455758.81971,915.7017598431396,915.7017600000001,-1,5256889226.28002,123677084,14.600000000000014,8.200000000000008,-1.2,-0.006505817640572786,0.6999977231025696,196.2955692593834,190.12585349260516,50.07430472690078,151.9316990698948,727.6371587551108,5256913098,4536,0,0,0,,100,1.0,
1276,1223,RACS_1324+28,67382,0,67390,OBSERVED,13 24 00,+27 58 01.004,201.0,27.9669455555556,41.433893347032,82.735236916167,-45.0,5237147726.107006,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1277,1224,RACS_1348+28,68351,0,68356,OBSERVED,13 48 00,+27 58 01.004,207.0,27.9669455555556,40.0227108087651,77.4416365975666,-45.0,5238954199.204222,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1278,1225,RACS_1412+28,68563,0,68566,OBSERVED,14 12 00,+27 58 01.004,213.0,27.9669455555556,40.2887129586362,72.1433056480507,-45.0,5239386495.922559,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1279,1226,RACS_1436+28,68897,0,68884,OBSERVED,14 36 00,+27 58 01.004,219.0,27.9669455555556,41.0968715616072,66.8519734745813,-45.0,5240079868.944767,975.4214387219238,975.4214400000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1280,1227,RACS_1500+28,69276,0,69228,OBSERVED,15 00 00,+27 58 01.004,225.0,27.9669455555556,42.1622974393993,61.5733070774101,-45.0,5240859106.591103,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1281,1228,RACS_1524+28,68900,0,68884,OBSERVED,15 24 00,+27 58 01.004,231.0,27.9669455555556,43.383675704056,56.3118811798231,-45.0,5240085701.566846,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1282,1229,RACS_1548+28,68901,0,68884,OBSERVED,15 48 00,+27 58 01.004,237.0,27.9669455555556,44.7191040802785,51.0721635359409,-45.0,5240086667.0350065,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1283,1230,RACS_1612+28,68902,0,68884,OBSERVED,16 12 00,+27 58 01.004,243.0,27.9669455555556,46.1510371482572,45.858857073983,-45.0,5240087572.783486,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1284,1231,RACS_1636+28,68136,0,68132,OBSERVED,16 36 00,+27 58 01.004,249.0,27.9669455555556,47.6737851294212,40.6770906664272,-45.0,5238539256.914302,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1285,1232,RACS_1700+28,68137,0,68132,OBSERVED,17 00 00,+27 58 01.004,255.0,27.9669455555556,49.2883528956374,35.5325738162829,-45.0,5238540242.289022,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1286,1233,RACS_1724+28,68905,0,68884,OBSERVED,17 24 00,+27 58 01.004,261.0,27.9669455555556,51.0001129415949,30.4317527293352,-45.0,5240090680.308094,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1287,1234,RACS_1748+28,67420,0,67457,OBSERVED,17 48 00,+27 58 01.004,267.0,27.9669455555556,52.8177221607988,25.3819847295071,-45.0,5237250865.422718,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1288,1235,RACS_1812+28,67421,0,67457,OBSERVED,18 12 00,+27 58 01.004,273.0,27.9669455555556,54.7526437230302,20.3917419649648,-45.0,5237252171.735422,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1289,1236,RACS_1836+28,67459,0,67457,OBSERVED,18 36 00,+27 58 01.004,279.0,27.9669455555556,56.8189884130967,15.4708537406916,-45.0,5237340542.92723,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1290,1237,RACS_1900+28,67424,0,67457,OBSERVED,19 00 00,+27 58 01.004,285.0,27.9669455555556,59.0335320860589,10.6307965722569,-45.0,5237255818.506622,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1291,1238,RACS_1924+28,67425,0,67457,OBSERVED,19 24 00,+27 58 01.004,291.0,27.9669455555556,61.4158234767994,5.88504089942186,-45.0,5237257033.580926,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1292,1238,RACS_1924+28,69286,0,69228,OBSERVED,19 24 00,+27 58 01.004,291.0,27.9669455555556,61.4158234767994,5.88504089942186,-45.0,5240869049.917823,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1293,1239,RACS_1948+28,67357,0,67348,OBSERVED,19 48 00,+27 58 01.004,297.0,27.9669455555556,63.9883142120891,1.24946233630055,-45.0,5237085168.8574705,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1294,1240,RACS_2012+28,67427,0,67457,OBSERVED,20 12 00,+27 58 01.004,303.0,27.9669455555556,66.7764365703058,-3.25717790063578,-45.0,5237259520.020863,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1295,1241,RACS_2036+28,67465,0,67457,OBSERVED,20 36 00,+27 58 01.004,309.0,27.9669455555556,69.8085291923797,-7.61268607989561,-45.0,5237347843.547518,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1296,1242,RACS_2100+28,68088,0,68132,OBSERVED,21 00 00,+27 58 01.004,315.0,27.9669455555556,73.1154673865329,-11.790839595707,-45.0,5238468270.56371,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1297,1243,RACS_2124+28,74161,0,74156,OBSERVED,21 24 00,+27 58 01.004,321.0,27.9669455555556,76.7297945122523,-15.7607836163096,-45.0,5254582071.730558,965.4681601803588,965.4681600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1298,1244,RACS_2148+28,68701,0,68739,OBSERVED,21 48 00,+27 58 01.004,327.0,27.9669455555556,80.6840829213134,-19.4865044716999,-45.0,5239677543.76435,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1299,1245,RACS_2212+28,68583,0,68566,OBSERVED,22 12 00,+27 58 01.004,333.0,27.9669455555556,85.0082029380768,-22.926524262187,-45.0,5239420615.766398,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1300,1246,RACS_2236+28,68757,0,68739,OBSERVED,22 36 00,+27 58 01.004,339.0,27.9669455555556,89.7252026000851,-26.0340389628931,-45.0,5239765527.99475,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1301,1247,RACS_2300+28,68759,0,68739,OBSERVED,23 00 00,+27 58 01.004,345.0,27.9669455555556,94.8456942601482,-28.7577995747166,-45.0,5239767722.582398,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1302,1248,RACS_2324+28,69198,0,69170,OBSERVED,23 24 00,+27 58 01.004,351.0,27.9669455555556,100.361119840718,-31.0440682227241,-45.0,5240717230.989695,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1303,1249,RACS_2348+28,70663,0,70644,OBSERVED,23 48 00,+27 58 01.004,357.0,27.9669455555556,106.237068016933,-32.8398930648594,-45.0,5245802758.324606,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1304,1250,RACS_0012+28,71894,0,71914,OBSERVED,00 12 00,+27 58 01.004,3.0,27.9669455555556,112.408748332495,-34.0976566237684,-45.0,5248819798.659454,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1305,1251,RACS_0036+28,70665,0,70644,OBSERVED,00 36 00,+27 58 01.004,9.0,27.9669455555556,118.781214076471,-34.7803520041652,-45.0,5245804699.214207,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1306,1252,RACS_0100+28,67659,0,67702,OBSERVED,01 00 00,+27 58 01.004,15.0,27.9669455555556,125.236190455639,-34.8664914801223,-45.0,5237706777.624958,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1307,1253,RACS_0124+28,67590,0,67636,OBSERVED,01 24 00,+27 58 01.004,21.0,27.9669455555556,131.645122024566,-34.3532896253585,-45.0,5237622291.640702,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1308,1254,RACS_0148+28,67592,0,67636,OBSERVED,01 48 00,+27 58 01.004,27.0,27.9669455555556,137.885241017763,-33.2570940945699,-45.0,5237624222.577023,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1309,1255,RACS_0212+28,67593,0,67636,OBSERVED,02 12 00,+27 58 01.004,33.0,27.9669455555556,143.853914676186,-31.610917006756,-45.0,5237625188.045182,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1310,1256,RACS_0236+28,67595,0,67636,OBSERVED,02 36 00,+27 58 01.004,39.0,27.9669455555556,149.477421663707,-29.4598837966261,-45.0,5237627166.204287,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1311,1257,RACS_0300+28,67667,0,67702,OBSERVED,03 00 00,+27 58 01.004,45.0,27.9669455555556,154.712950110375,-26.8559301010585,-45.0,5237714600.903038,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1312,1258,RACS_0324+28,67668,0,67702,OBSERVED,03 24 00,+27 58 01.004,51.0,27.9669455555556,159.545170528221,-23.852963577282,-45.0,5237715566.371199,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1313,1259,RACS_0348+28,67669,0,67702,OBSERVED,03 48 00,+27 58 01.004,57.0,27.9669455555556,163.979919375451,-20.5032010028092,-45.0,5237716541.792639,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1314,1260,RACS_0412+28,67601,0,67636,OBSERVED,04 12 00,+27 58 01.004,63.0,27.9669455555556,168.037317505936,-16.854850923247,-45.0,5237633130.320254,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1315,1261,RACS_0436+28,74098,0,74118,OBSERVED,04 36 00,+27 58 01.004,69.0,27.9669455555556,171.74576811772,-12.9509576268388,-45.0,5254435132.12147,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1316,1262,RACS_0500+28,67316,0,67348,OBSERVED,05 00 00,+27 58 01.004,75.0,27.9669455555556,175.137404684052,-8.82908357770546,-45.0,5237032455.18067,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1317,1263,RACS_0524+28,67363,0,67390,OBSERVED,05 24 00,+27 58 01.004,81.0,27.9669455555556,178.24498799779,-4.521514120105,-45.0,5237121117.89299,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1318,1264,RACS_0548+28,67364,0,67390,OBSERVED,05 48 00,+27 58 01.004,87.0,27.9669455555556,181.099988130302,-0.055738640306998,-45.0,5237122673.258878,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1319,1265,RACS_0612+28,67320,0,67348,OBSERVED,06 12 00,+27 58 01.004,93.0,27.9669455555556,183.731525709849,4.54495722725004,-45.0,5237036386.72627,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1320,1266,RACS_0636+28,67027,0,67053,OBSERVED,06 36 00,+27 58 01.004,99.0,27.9669455555556,186.165883056281,9.26088742817079,-45.0,5236434757.3989105,905.7484803479003,905.7484800000001,-1,5256871702.701106,123689058,15.3,8.1,-11.4,-0.018566932529211044,0.935712456703186,193.83014653504912,185.92307629246503,52.89454812421708,149.31208085271498,835.1673553217951,5256873898,4536,0,0,0,,100,1.0,
1321,1267,RACS_0700+28,66928,0,66901,OBSERVED,07 00 00,+27 58 01.004,105.0,27.9669455555556,188.42636227045,14.0754018018562,-45.0,5236264505.659774,955.5148806851196,955.5148800000002,-1,5256868977.475092,123705667,15.599999999999987,7.999999999999992,-14.71,-0.015644095838069916,1.1056207418441772,190.97934889740375,185.14873170719,46.37026267530197,146.57424378165322,621.2130943168261,5256871202,4536,0,0,0,,100,1.0,
1322,1268,RACS_0724+28,66879,0,66859,OBSERVED,07 24 00,+27 58 01.004,111.0,27.9669455555556,190.533331201845,18.9743858641847,-45.0,5236179674.1861105,905.7484803479003,905.7484800000001,-1,5255857179.85651,123851243,16.899999999999984,8.600000000000005,-20.69,-0.010044597089290619,1.052846074104309,191.28519769418318,185.24221998582635,46.85240863388255,144.1800334526045,596.9426386262683,5255874922,4536,0,0,0,,100,1.0,
1323,1269,RACS_0748+28,67324,0,67348,OBSERVED,07 48 00,+27 58 01.004,117.0,27.9669455555556,192.504346867694,23.9458299889128,-45.0,5237040457.61779,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1324,1270,RACS_0812+28,66881,0,66859,OBSERVED,08 12 00,+27 58 01.004,123.0,27.9669455555556,194.354276484439,28.9794649222158,-45.0,5236181664.842111,895.7951998989868,895.7952000000001,-1,5255857390.176595,123852182,16.300000000000008,8.700000000000012,-17.31,-0.006150231696665287,1.097204327583313,194.28797807403632,188.9921614977416,47.72060680395576,149.91093318138942,869.4147855109687,5255875036,4536,0,0,0,,100,1.0,
1325,1271,RACS_0836+28,66883,0,66859,OBSERVED,08 36 00,+27 58 01.004,129.0,27.9669455555556,196.095348254885,34.0664563894127,-45.0,5236183655.49811,836.0755210202026,836.0755200000001,-1,5255857388.110184,123861479,16.599999999999998,8.600000000000005,-19.28,-0.006137887015938759,1.0688202381134033,197.52346064268528,191.81035816312183,47.47133187241458,151.5935214914332,598.7607193841503,5255875139,4536,0,0,0,,100,1.0,
1326,1272,RACS_0900+28,66796,0,66812,OBSERVED,09 00 00,+27 58 01.004,135.0,27.9669455555556,197.737054254788,39.1991500200448,-45.0,5236013153.489278,915.7017598431396,915.7017600000001,-1,5255760977.996772,123540825,15.599999999999987,8.1,-14.46,-0.00868567731231451,1.2625263929367065,189.87464127141163,183.74344776471867,47.32136660245014,144.57386913257145,783.1409870031765,5255788362,4536,0,0,0,,100,1.0,
1327,1273,RACS_0924+28,66843,0,66812,OBSERVED,09 24 00,+27 58 01.004,141.0,27.9669455555556,199.285784421001,44.3708575073229,-45.0,5236100672.348542,895.7951998989868,895.7952000000001,-1,5255801008.178945,123582653,15.500000000000016,8.1,-13.92,-0.007516699377447367,0.4763129651546478,187.0092818965021,180.93934351091067,47.51466485251583,145.5833825294489,571.4522998716498,5255808107,4536,0,0,0,,100,1.0,
1328,1274,RACS_0948+28,66888,0,66859,IMAGED,09 48 00,+27 58 01.004,147.0,27.9669455555556,200.743960275664,49.5756748047952,-45.0,5236188423.11923,895.7951998989868,895.7952000000001,-1,5256238082.387799,123851185,16.899999999999984,8.600000000000005,-21.26,-0.008354575373232365,1.7675052881240845,197.2371186920234,190.812952745044,48.63057831198733,148.55750177947567,657.2319522798282,5256240726,4536,0,0,0,,100,1.0,
1329,1275,RACS_1012+28,66846,0,66812,OBSERVED,10 12 00,+27 58 01.004,153.0,27.9669455555556,202.108166547502,54.8083221315974,-45.0,5236103568.753022,895.7951998989868,895.7952000000001,-1,5255801174.817555,123562670,15.500000000000016,8.1,-14.2,-0.017262937501072884,1.907925009727478,194.07540979519698,187.45468588253556,52.37553666492633,147.36353546889117,1953.6943258931674,5255808266,4536,0,0,0,,100,1.0,
